Date,BRK-A,CL=F,GC=F,KE=F,NG=F,SQM,TSLA,ZF=F,ZR=F
2018-04-06,294000.0,62.060001373291016,1331.9000244140625,506.75,2.7009999752044678,37.5770263671875,19.953332901000977,114.390625,1249.5
2018-04-09,292671.0,63.41999816894531,1336.300048828125,522.75,2.693000078201294,37.89157485961914,19.310667037963867,114.3125,1282.0
2018-04-10,296556.0,65.51000213623047,1342.0,521.75,2.6559998989105225,38.586490631103516,20.31333351135254,114.2109375,1277.5
2018-04-11,293249.0,66.81999969482422,1356.5,516.75,2.674999952316284,38.615760803222656,20.062000274658203,114.2421875,1280.5
2018-04-12,297021.0,67.06999969482422,1338.4000244140625,507.5,2.686000108718872,38.952247619628906,19.60533332824707,113.984375,1288.5
2018-04-13,295891.0,67.38999938964844,1344.800048828125,495.75,2.734999895095825,38.769371032714844,20.022666931152344,113.9609375,1311.0
2018-04-16,297181.0,66.22000122070312,1347.5,478.0,2.752000093460083,38.374359130859375,19.413999557495117,113.9453125,1305.5
2018-04-17,298701.0,66.5199966430664,1347.199951171875,480.5,2.73799991607666,39.069278717041016,19.179332733154297,113.96875,1315.5
2018-04-18,299205.0,68.47000122070312,1351.199951171875,488.75,2.739000082015991,39.917823791503906,19.55666732788086,113.71875,1317.5
2018-04-19,300300.0,68.29000091552734,1346.800048828125,495.25,2.6600000858306885,41.33693313598633,20.005332946777344,113.59375,1308.0
2018-04-20,300140.0,68.37999725341797,1336.699951171875,482.75,2.739000082015991,41.39544677734375,19.349332809448242,113.4453125,1299.0
2018-04-23,298821.0,68.63999938964844,1322.5,483.25,2.740000009536743,40.927284240722656,18.891332626342773,113.3359375,1306.5
2018-04-24,295734.0,67.69999694824219,1331.4000244140625,492.5,2.7809998989105225,41.00044250488281,18.8973331451416,113.390625,1313.0
2018-04-25,295279.0,68.05000305175781,1321.199951171875,507.0,2.7860000133514404,39.8885612487793,18.71266746520996,113.296875,1310.5
2018-04-26,295769.0,68.19000244140625,1316.300048828125,501.75,2.821000099182129,40.305511474609375,19.031999588012695,113.375,1271.0
2018-04-27,295995.0,68.0999984741211,1320.300048828125,512.25,2.7709999084472656,40.42255401611328,19.60533332824707,113.4453125,1281.0
2018-04-30,290650.0,68.56999969482422,1316.199951171875,518.5,2.763000011444092,40.15189743041992,19.593332290649414,113.5078125,1278.5
2018-05-01,292730.0,67.25,1303.800048828125,532.25,2.802000045776367,40.29820251464844,19.994667053222656,113.3515625,1263.5
2018-05-02,290450.0,67.93000030517578,1302.5999755859375,535.75,2.753999948501587,39.87392807006836,20.07666778564453,113.4375,1275.5
2018-05-03,287051.0,68.43000030517578,1310.699951171875,547.5,2.7260000705718994,39.97786331176758,18.963333129882812,113.53125,1274.5
2018-05-04,292600.0,69.72000122070312,1312.699951171875,535.75,2.7109999656677246,40.20058822631836,19.606000900268555,113.5234375,1268.0
2018-05-07,295600.0,70.7300033569336,1312.199951171875,519.75,2.740999937057495,39.56955337524414,20.184667587280273,113.515625,1253.0
2018-05-08,295700.0,69.05999755859375,1312.0,518.5,2.7320001125335693,39.235477447509766,20.131332397460938,113.40625,1252.5
2018-05-09,299991.0,71.13999938964844,1311.300048828125,512.0,2.736999988555908,39.7254524230957,20.456666946411133,113.2734375,1245.0
2018-05-10,301630.0,71.36000061035156,1320.800048828125,507.5,2.813999891281128,41.960052490234375,20.334667205810547,113.28125,1235.5
2018-05-11,298770.0,70.69999694824219,1319.0,501.75,2.805999994277954,42.35353469848633,20.070667266845703,113.2890625,1248.5
2018-05-14,298200.0,70.95999908447266,1316.5,496.75,2.8420000076293945,41.57400894165039,19.46466636657715,113.2421875,1232.5
2018-05-15,296200.0,71.30999755859375,1288.9000244140625,509.75,2.8359999656677246,42.4351921081543,18.94533348083496,112.90625,1248.5
2018-05-16,296300.0,71.48999786376953,1290.199951171875,514.0,2.815000057220459,43.177581787109375,19.09866714477539,112.875,1255.0
2018-05-17,296440.0,71.48999786376953,1288.199951171875,519.0,2.8589999675750732,40.80192184448242,18.96933364868164,112.8984375,1250.0
2018-05-18,294380.0,71.27999877929688,1290.199951171875,538.75,2.8469998836517334,40.78708267211914,18.454666137695312,113.078125,1232.5
2018-05-21,296620.0,72.23999786376953,1290.199951171875,526.5,2.809999942779541,40.935550689697266,18.965999603271484,113.0625,1223.0
2018-05-22,296991.0,72.12999725341797,1291.699951171875,540.5,2.9079999923706055,39.992713928222656,18.333999633789062,113.0703125,1233.0
2018-05-23,294400.0,71.83999633789062,1289.300048828125,551.75,2.9140000343322754,39.71802520751953,18.60466766357422,113.3671875,1192.0
2018-05-24,291850.0,70.70999908447266,1303.699951171875,549.0,2.940000057220459,37.3349494934082,18.523332595825195,113.453125,1156.0
2018-05-25,290886.0,67.87999725341797,1303.300048828125,564.0,2.938999891281128,38.10704040527344,18.59000015258789,113.6875,1156.5
2018-05-29,286000.0,66.7300033569336,1298.699951171875,556.5,2.875,37.646751403808594,18.917333602905273,114.578125,1146.0
2018-05-30,292000.0,68.20999908447266,1301.5,540.75,2.884999990463257,38.2183952331543,19.447999954223633,114.1015625,1166.0
2018-05-31,287200.0,67.04000091552734,1300.0999755859375,542.5,2.9519999027252197,38.70095443725586,18.98200035095215,114.109375,1156.0
2018-06-01,289200.0,65.80999755859375,1294.800048828125,540.75,2.9619998931884766,38.19612121582031,19.454666137695312,113.78125,1144.5
2018-06-04,288000.0,64.75,1293.0999755859375,521.5,2.930000066757202,39.6066780090332,19.78266716003418,113.578125,1121.5
2018-06-05,286700.0,65.5199966430664,1297.5,529.0,2.890000104904175,38.93109130859375,19.408666610717773,113.6953125,1094.5
2018-06-06,290722.0,64.7300033569336,1297.0999755859375,539.75,2.8959999084472656,38.78260803222656,21.299999237060547,113.46875,1155.5
2018-06-07,292900.0,65.94999694824219,1298.699951171875,544.5,2.930000066757202,38.359458923339844,21.07266616821289,113.6171875,1121.5
2018-06-08,294055.0,65.73999786376953,1298.0999755859375,538.25,2.890000104904175,38.62970733642578,21.17733383178711,113.6484375,1118.0
2018-06-11,292770.0,66.0999984741211,1298.9000244140625,534.75,2.9489998817443848,38.53987121582031,22.139999389648438,113.53125,1164.0
2018-06-12,293005.0,66.36000061035156,1295.0999755859375,553.5,2.938999891281128,37.88106918334961,22.851333618164062,113.5,1192.5
2018-06-13,292769.0,66.63999938964844,1296.9000244140625,539.0,2.9630000591278076,37.641510009765625,22.985332489013672,113.34375,1209.0
2018-06-14,289670.0,66.88999938964844,1304.0,522.25,2.9649999141693115,37.65647888183594,23.847999572753906,113.4453125,1230.5
2018-06-15,287626.0,65.05999755859375,1274.5999755859375,519.75,3.0220000743865967,37.39445114135742,23.878000259399414,113.5234375,1236.0
2018-06-18,287600.0,65.8499984741211,1276.199951171875,499.5,2.9509999752044678,37.10996627807617,24.722000122070312,113.5234375,1274.5
2018-06-19,286700.0,65.06999969482422,1275.5999755859375,483.0,2.9000000953674316,35.987022399902344,23.503332138061523,113.671875,1221.0
2018-06-20,285000.0,66.22000122070312,1271.199951171875,488.75,2.9639999866485596,35.49291229248047,24.148000717163086,113.5546875,1265.0
2018-06-21,285000.0,65.54000091552734,1267.199951171875,493.25,2.9749999046325684,35.7699089050293,23.167333602905273,113.6953125,1269.5
2018-06-22,286541.0,68.58000183105469,1267.4000244140625,488.75,2.944999933242798,36.81800079345703,22.242000579833984,113.6796875,1260.0
2018-06-25,284640.0,68.08000183105469,1265.5999755859375,469.75,2.9230000972747803,36.05439758300781,22.200666427612305,113.8203125,1247.0
2018-06-26,284500.0,70.52999877929688,1256.5999755859375,458.0,2.938999891281128,36.50357437133789,22.799999237060547,113.8125,1250.5
2018-06-27,281600.0,72.76000213623047,1252.800048828125,460.25,2.996000051498413,35.61269760131836,22.96666717529297,114.0390625,1170.0
2018-06-28,284920.0,73.44999694824219,1247.800048828125,453.25,2.940000057220459,35.852264404296875,23.32866668701172,113.9296875,1142.0
2018-06-29,282040.0,74.1500015258789,1251.300048828125,470.75,2.9240000247955322,35.9720458984375,22.863332748413086,113.9453125,1161.0
2018-07-02,283800.0,73.94000244140625,1239.800048828125,449.5,2.861999988555908,35.17100143432617,22.33799934387207,113.5078125,1179.5
2018-07-03,282000.0,74.13999938964844,1251.5999755859375,462.25,2.869999885559082,35.56778335571289,20.724000930786133,113.6171875,1200.0
2018-07-05,283635.0,72.94000244140625,1257.300048828125,482.0,2.8369998931884766,35.874725341796875,20.610666275024414,113.546875,1223.5
2018-07-06,283700.0,73.80000305175781,1254.300048828125,492.25,2.8580000400543213,36.286468505859375,20.593332290649414,113.640625,1211.5
2018-07-09,286720.0,73.8499984741211,1258.0999755859375,487.5,2.828000068664551,36.555973052978516,21.233999252319336,113.5078125,1215.0
2018-07-10,286385.0,74.11000061035156,1253.800048828125,483.75,2.7880001068115234,36.51106643676758,21.49799919128418,113.40625,1181.0
2018-07-11,288481.0,70.37999725341797,1242.800048828125,463.0,2.8289999961853027,36.05439758300781,21.263999938964844,113.5546875,1181.0
2018-07-12,288000.0,70.33000183105469,1245.0,470.25,2.796999931335449,36.451171875,21.11400032043457,113.484375,1183.5
2018-07-13,290000.0,71.01000213623047,1239.5999755859375,469.25,2.752000093460083,36.361328125,21.257999420166016,113.6328125,1181.5
2018-07-16,289000.0,68.05999755859375,1238.0999755859375,484.5,2.759000062942505,35.784881591796875,20.67333221435547,113.5078125,1204.5
2018-07-17,288500.0,68.08000183105469,1225.699951171875,490.75,2.740000009536743,36.24155807495117,21.512666702270508,113.46875,1201.0
2018-07-18,303210.0,68.76000213623047,1226.300048828125,487.75,2.7209999561309814,35.807350158691406,21.59000015258789,113.4453125,1182.5
2018-07-19,299000.0,69.45999908447266,1222.4000244140625,496.5,2.7690000534057617,35.178489685058594,21.34866714477539,113.5859375,1186.5
2018-07-20,299380.0,70.45999908447266,1229.5,508.5,2.756999969482422,35.41057586669922,20.905332565307617,113.4765625,1193.0
2018-07-23,300230.0,67.88999938964844,1224.0,510.75,2.7209999561309814,34.54963302612305,20.213333129882812,113.1796875,1199.0
2018-07-24,300400.0,68.5199966430664,1223.9000244140625,509.75,2.7320001125335693,34.96138381958008,19.82866668701172,113.21875,1205.5
2018-07-25,299816.0,69.30000305175781,1231.4000244140625,540.75,2.7750000953674316,35.358154296875,20.582666397094727,113.25,1204.5
2018-07-26,300501.0,69.61000061035156,1225.300048828125,534.0,2.7799999713897705,34.99881362915039,20.44333267211914,113.078125,1200.0
2018-07-27,302000.0,68.69000244140625,1222.5999755859375,532.5,2.822000026702881,35.09613800048828,19.812000274658203,113.125,1200.5
2018-07-30,303432.0,70.12999725341797,1221.300048828125,547.75,2.796999931335449,34.90148162841797,19.344667434692383,113.1171875,1195.5
2018-07-31,301550.0,68.76000213623047,1223.699951171875,556.5,2.7820000648498535,36.136749267578125,19.875999450683594,113.125,1191.5
2018-08-01,301200.0,67.66000366210938,1217.9000244140625,563.75,2.757999897003174,35.56028747558594,20.055999755859375,113.0078125,1187.5
2018-08-02,301160.0,68.95999908447266,1210.5999755859375,569.25,2.815999984741211,36.069374084472656,23.30266761779785,113.125,1163.0
2018-08-03,304671.0,68.48999786376953,1214.199951171875,567.25,2.8529999256134033,36.57094955444336,23.211332321166992,113.296875,1149.5
2018-08-06,311806.0,69.01000213623047,1208.5999755859375,586.0,2.859999895095825,35.08864974975586,22.799333572387695,113.3359375,1127.5
2018-08-07,315600.0,69.16999816894531,1209.5999755859375,579.5,2.8970000743865967,35.37313461303711,25.30466651916504,113.1640625,1091.0
2018-08-08,315300.0,66.94000244140625,1212.5999755859375,584.25,2.9489998817443848,36.00197982788086,24.689332962036133,113.1875,1065.0
2018-08-09,315100.0,66.80999755859375,1211.9000244140625,578.5,2.9549999237060547,35.86723327636719,23.496667861938477,113.3046875,1074.0
2018-08-10,312000.0,67.62999725341797,1211.0999755859375,559.75,2.944000005722046,35.0362434387207,23.69933319091797,113.703125,1055.0
2018-08-13,310230.0,67.19999694824219,1191.300048828125,540.75,2.930000066757202,34.1977653503418,23.76066780090332,113.6171875,1030.5
2018-08-14,310815.0,67.04000091552734,1193.0,545.75,2.9590001106262207,33.79351043701172,23.176000595092773,113.53125,1019.5
2018-08-15,309050.0,65.01000213623047,1177.5,535.25,2.940000057220459,32.76039505004883,22.57933235168457,113.71875,1032.5
2018-08-16,313000.0,65.45999908447266,1176.199951171875,547.5,2.9079999923706055,33.41170120239258,22.363332748413086,113.6015625,1046.0
2018-08-17,313465.0,65.91000366210938,1176.5,565.0,2.946000099182129,33.52400207519531,20.366666793823242,113.5859375,1035.0
2018-08-20,314060.0,66.43000030517578,1186.800048828125,547.25,2.940999984741211,33.26946258544922,20.562667846679688,113.8203125,1026.5
2018-08-21,313725.0,67.3499984741211,1192.5999755859375,534.5,2.9800000190734863,33.55393981933594,21.459999084472656,113.703125,1054.0
2018-08-22,312400.0,67.86000061035156,1196.300048828125,530.0,2.9560000896453857,33.76355743408203,21.44266700744629,113.796875,1080.0
2018-08-23,311983.0,67.83000183105469,1187.0,527.25,2.9639999866485596,32.08660888671875,21.34000015258789,113.75,1080.0
2018-08-24,312850.0,68.72000122070312,1206.300048828125,519.25,2.9170000553131104,32.63311767578125,21.521333694458008,113.6953125,1078.5
2018-08-27,316200.0,68.87000274658203,1209.0,501.75,2.875999927520752,32.3261833190918,21.284666061401367,113.609375,1051.0
2018-08-28,317124.0,68.52999877929688,1207.4000244140625,499.25,2.8519999980926514,31.847042083740234,20.790666580200195,113.4765625,1059.5
2018-08-29,317505.0,69.51000213623047,1204.5,519.75,2.8949999809265137,32.019229888916016,20.333999633789062,113.4140625,1081.0
2018-08-30,317000.0,70.25,1197.699951171875,512.25,2.874000072479248,31.412839889526367,20.209999084472656,113.5390625,1067.0
2018-08-31,315800.0,69.80000305175781,1200.300048828125,523.0,2.9159998893737793,31.899456024169922,20.110666275024414,113.625,1083.0
2018-09-04,317250.0,69.87000274658203,1192.699951171875,508.0,2.822999954223633,31.592514038085938,19.26333236694336,113.4453125,1085.0
2018-09-05,319920.0,68.72000122070312,1194.9000244140625,501.75,2.7950000762939453,31.4250431060791,18.715999603271484,113.4765625,1070.5
2018-09-06,320035.0,67.7699966430664,1197.9000244140625,490.5,2.7720000743865967,31.96306800842285,18.729999542236328,113.5859375,1077.5
2018-09-07,321700.0,67.75,1193.5999755859375,488.5,2.7760000228881836,33.01637268066406,17.549333572387695,113.234375,1084.5
2018-09-10,322560.0,67.54000091552734,1193.0,503.75,2.803999900817871,32.622337341308594,19.03333282470703,113.2265625,1081.5
2018-09-11,323242.0,69.25,1195.4000244140625,494.25,2.828000068664551,32.74357604980469,18.62933349609375,113.03125,1064.5
2018-09-12,322340.0,70.37000274658203,1204.699951171875,482.5,2.8289999961853027,33.72868347167969,19.369333267211914,113.0625,1064.5
2018-09-13,321575.0,68.58999633789062,1202.0,477.5,2.816999912261963,34.48645782470703,19.297332763671875,113.0390625,1066.5
2018-09-14,324999.0,68.98999786376953,1195.0,479.0,2.7669999599456787,34.78200149536133,19.68000030517578,112.8984375,1066.5
2018-09-17,324575.0,68.91000366210938,1199.699951171875,512.75,2.813999891281128,35.653438568115234,19.6560001373291,112.8984375,1030.0
2018-09-18,327436.0,69.8499984741211,1196.800048828125,516.0,2.933000087738037,35.38822937011719,18.997333526611328,112.7578125,1004.5
2018-09-19,332000.0,71.12000274658203,1202.199951171875,526.25,2.9079999923706055,36.38848876953125,19.934667587280273,112.6484375,979.5
2018-09-20,333415.0,70.80000305175781,1206.199951171875,527.0,2.9760000705718994,36.67644119262695,19.8886661529541,112.65625,987.5
2018-09-21,331336.0,70.77999877929688,1196.199951171875,525.25,2.9769999980926514,36.714332580566406,19.940000534057617,112.703125,988.0
2018-09-24,327840.0,72.08000183105469,1199.300048828125,529.0,3.0380001068115234,36.05506896972656,19.978666305541992,112.6875,983.0
2018-09-25,328500.0,72.27999877929688,1200.0,522.0,3.0820000171661377,35.433685302734375,20.06599998474121,112.59375,987.5
2018-09-26,324286.0,71.56999969482422,1194.0,521.0,3.0209999084472656,35.41853332519531,20.6386661529541,112.7265625,978.5
2018-09-27,324731.0,72.12000274658203,1182.300048828125,517.25,3.055999994277954,34.9638671875,20.501333236694336,112.71875,978.5
2018-09-28,320000.0,73.25,1191.5,511.25,3.007999897003174,34.64560317993164,17.65133285522461,112.828125,978.0
2018-10-01,321930.0,75.30000305175781,1187.0999755859375,511.5,3.0940001010894775,35.04722595214844,20.713333129882812,112.4453125,1013.5
2018-10-02,322900.0,75.2300033569336,1202.4000244140625,522.5,3.1659998893737793,35.441261291503906,20.06800079345703,112.5234375,1026.5
2018-10-03,323878.0,76.41000366210938,1198.300048828125,518.75,3.2300000190734863,35.66859817504883,19.65333366394043,112.15625,1049.0
2018-10-04,327900.0,74.33000183105469,1197.199951171875,522.25,3.1649999618530273,34.81230926513672,18.788667678833008,112.0234375,1078.0
2018-10-05,329500.0,74.33999633789062,1201.199951171875,524.25,3.1429998874664307,34.11515808105469,17.463333129882812,111.953125,1082.0
2018-10-08,333337.0,74.29000091552734,1184.4000244140625,517.5,3.2669999599456787,34.32733154296875,16.70400047302246,112.0234375,1087.5
2018-10-09,335630.0,74.95999908447266,1187.199951171875,519.5,3.2660000324249268,33.887821197509766,17.520000457763672,112.015625,1095.0
2018-10-10,319100.0,73.16999816894531,1189.300048828125,516.25,3.2839999198913574,32.45561981201172,17.125333786010742,112.015625,1093.5
2018-10-11,308000.0,70.97000122070312,1223.5,513.75,3.2219998836517334,32.394996643066406,16.815332412719727,112.3359375,1068.5
2018-10-12,310000.0,71.33999633789062,1218.0999755859375,524.25,3.1610000133514404,32.65264892578125,17.25200080871582,112.3203125,1068.5
2018-10-15,308000.0,71.77999877929688,1226.4000244140625,531.75,3.242000102996826,32.5238151550293,17.305999755859375,112.2109375,1075.0
2018-10-16,314750.0,71.91999816894531,1227.300048828125,528.0,3.239000082015991,32.79662322998047,18.439332962036133,112.2265625,1088.5
2018-10-17,315200.0,69.75,1223.699951171875,521.0,3.319999933242798,31.96306800842285,18.118667602539062,112.1171875,1096.0
2018-10-18,313200.0,68.6500015258789,1226.5,514.75,3.197999954223633,31.2280216217041,17.5939998626709,112.1953125,1096.0
2018-10-19,314477.0,69.12000274658203,1225.300048828125,516.25,3.25,31.478092193603516,17.333332061767578,112.0625,1103.5
2018-10-22,309080.0,69.16999816894531,1221.199951171875,507.75,3.138000011444092,30.985530853271484,17.39666748046875,112.0859375,1083.5
2018-10-23,305100.0,66.43000030517578,1233.4000244140625,507.5,3.2119998931884766,30.894594192504883,19.609333038330078,112.265625,1082.0
2018-10-24,299995.0,66.81999969482422,1227.800048828125,497.0,3.1659998893737793,31.00069236755371,19.233333587646484,112.484375,1085.5
2018-10-25,302231.0,67.33000183105469,1229.0999755859375,486.5,3.2019999027252197,31.57659912109375,20.99066734313965,112.421875,1079.5
2018-10-26,296805.0,67.58999633789062,1232.5,500.25,3.184999942779541,32.023685455322266,22.059999465942383,112.7578125,1073.0
2018-10-29,300000.0,67.04000091552734,1224.5,501.5,3.184999942779541,31.152238845825195,22.323333740234375,112.703125,1047.5
2018-10-30,305579.0,66.18000030517578,1222.5999755859375,494.75,3.187000036239624,31.985795974731445,21.99333381652832,112.6015625,1044.0
2018-10-31,307705.0,65.30999755859375,1212.300048828125,493.25,3.260999917984009,33.19823455810547,22.488000869750977,112.3828125,1058.0
2018-11-01,308366.0,63.689998626708984,1236.0,501.25,3.236999988555908,35.72164535522461,22.95199966430664,112.484375,1063.5
2018-11-02,308411.0,63.13999938964844,1230.9000244140625,504.25,3.2839999198913574,35.918663024902344,23.0939998626709,112.15625,1070.0
2018-11-05,323935.0,63.099998474121094,1229.800048828125,504.75,3.566999912261963,35.40338134765625,22.760000228881836,112.203125,1075.5
2018-11-06,327050.0,62.209999084472656,1223.800048828125,508.0,3.555000066757202,35.2593994140625,22.737333297729492,112.09375,1065.5
2018-11-07,331391.0,61.66999816894531,1226.199951171875,502.25,3.555000066757202,35.0699462890625,23.21066665649414,112.0390625,1070.0
2018-11-08,333200.0,60.66999816894531,1222.9000244140625,497.25,3.5429999828338623,34.45615005493164,23.426666259765625,111.90625,1061.5
2018-11-09,329665.0,60.189998626708984,1206.4000244140625,487.5,3.7190001010894775,34.10000228881836,23.367332458496094,112.1171875,1059.5
2018-11-12,323040.0,59.93000030517578,1201.300048828125,493.5,3.7880001068115234,33.364952087402344,22.0853328704834,112.3125,1064.5
2018-11-13,326700.0,55.689998626708984,1199.199951171875,486.5,4.10099983215332,32.78904724121094,22.582000732421875,112.375,1087.5
2018-11-14,323700.0,56.25,1207.9000244140625,481.0,4.836999893188477,33.25129318237305,22.933332443237305,112.5390625,1090.0
2018-11-15,326300.0,56.459999084472656,1212.800048828125,480.0,4.038000106811523,34.001487731933594,23.229333877563477,112.578125,1074.0
2018-11-16,328350.0,56.459999084472656,1220.800048828125,482.75,4.271999835968018,33.7741584777832,23.62066650390625,112.8203125,1089.0
2018-11-19,326706.0,56.7599983215332,1223.0999755859375,474.25,4.699999809265137,33.054264068603516,23.564666748046875,112.9453125,1077.0
2018-11-20,315970.0,53.43000030517578,1219.0,473.0,4.5229997634887695,31.750892639160156,23.166000366210938,112.9140625,1073.5
2018-11-21,316301.0,54.630001068115234,1225.800048828125,469.0,4.451000213623047,32.54655456542969,22.54599952697754,112.828125,1078.5
2018-11-23,310340.0,50.41999816894531,1221.0,461.25,4.308000087738037,32.372257232666016,21.722000122070312,112.8828125,1076.0
2018-11-26,316040.0,51.630001068115234,1220.199951171875,464.5,4.248000144958496,32.2282829284668,23.066667556762695,112.7734375,1075.0
2018-11-27,318696.0,51.560001373291016,1211.199951171875,458.5,4.26200008392334,31.667539596557617,22.92799949645996,112.8515625,1084.5
2018-11-28,325000.0,50.290000915527344,1221.4000244140625,467.0,4.715000152587891,32.67538070678711,23.191333770751953,112.953125,1082.0
2018-11-29,326481.0,51.45000076293945,1224.0999755859375,466.0,4.645999908447266,33.35737991333008,22.744667053222656,112.9453125,1091.5
2018-11-30,326000.0,50.93000030517578,1220.199951171875,486.5,4.611999988555908,33.34222412109375,23.365333557128906,112.9765625,1088.5
2018-12-03,330921.0,52.95000076293945,1233.9000244140625,484.0,4.339000225067139,35.183624267578125,23.89933204650879,112.9921875,1098.0
2018-12-04,315000.0,53.25,1241.0999755859375,483.75,4.456999778747559,34.52516555786133,23.979999542236328,113.125,1097.5
2018-12-06,312000.0,51.4900016784668,1238.0999755859375,468.75,4.327000141143799,34.15129470825195,24.20400047302246,113.3828125,1083.0
2018-12-07,307674.0,52.61000061035156,1246.800048828125,484.5,4.48799991607666,33.54091262817383,23.864667892456055,113.6484375,1077.0
2018-12-10,304600.0,51.0,1243.699951171875,482.75,4.545000076293945,33.228084564208984,24.343332290649414,113.5703125,1066.5
2018-12-11,303226.0,51.650001525878906,1241.9000244140625,477.25,4.4070000648498535,32.94578552246094,24.450666427612305,113.4375,1064.5
2018-12-12,303600.0,51.150001525878906,1244.4000244140625,483.75,4.136000156402588,33.19756317138672,24.440000534057617,113.34375,1055.0
2018-12-13,303750.0,52.58000183105469,1242.699951171875,492.5,4.124000072479248,33.06785202026367,25.119333267211914,113.375,1045.0
2018-12-14,300320.0,51.20000076293945,1237.0,492.5,3.8269999027252197,32.564292907714844,24.380666732788086,113.5078125,1057.5
2018-12-17,297000.0,49.880001068115234,1247.4000244140625,522.0,3.5280001163482666,31.49610137939453,23.22800064086914,113.671875,1055.5
2018-12-18,294500.0,46.2400016784668,1249.199951171875,517.25,3.8380000591278076,31.198535919189453,22.468666076660156,113.8359375,1053.0
2018-12-19,293040.0,47.20000076293945,1252.0999755859375,508.5,3.7260000705718994,31.251949310302734,22.197999954223633,113.96875,1050.0
2018-12-20,290100.0,45.880001068115234,1263.5999755859375,509.5,3.5829999446868896,29.352109909057617,21.025333404541016,113.8515625,1052.5
2018-12-21,288000.0,45.59000015258789,1253.800048828125,502.75,3.815999984741211,29.25292205810547,21.31800079345703,113.921875,1055.0
2018-12-24,282640.0,42.529998779296875,1267.5,502.5,3.4670000076293945,28.18474006652832,19.69266700744629,114.1953125,1042.0
2018-12-26,294850.0,46.220001220703125,1269.199951171875,495.5,3.5429999828338623,29.787012100219727,21.73933219909668,114.03125,1031.0
2018-12-27,298500.0,44.61000061035156,1277.300048828125,495.0,3.6419999599456787,29.69545555114746,21.075332641601562,114.3125,1012.5
2018-12-28,302600.0,45.33000183105469,1279.9000244140625,496.0,3.302999973297119,29.115583419799805,22.257999420166016,114.40625,1005.5
2018-12-31,306000.0,45.40999984741211,1278.300048828125,488.75,2.940000057220459,29.22239875793457,22.18666648864746,114.609375,1009.5
2019-01-02,304057.0,46.540000915527344,1281.0,492.5,2.9579999446868896,29.3902645111084,20.674667358398438,114.6875,1008.5
2019-01-03,287000.0,47.09000015258789,1291.800048828125,503.5,2.944999933242798,28.413644790649414,20.02400016784668,115.3046875,1017.0
2019-01-04,292500.0,47.959999084472656,1282.699951171875,506.0,3.0439999103546143,29.787012100219727,21.179332733154297,114.7578125,1022.5
2019-01-07,295400.0,48.52000045776367,1286.800048828125,503.0,2.944000005722046,30.122726440429688,22.33066749572754,114.5859375,1040.5
2019-01-08,294300.0,49.779998779296875,1283.199951171875,505.0,2.9670000076293945,31.206167221069336,22.356666564941406,114.3359375,1049.0
2019-01-09,294560.0,52.36000061035156,1289.300048828125,505.5,2.9839999675750732,31.47321128845215,22.568666458129883,114.3828125,1055.0
2019-01-10,295160.0,52.59000015258789,1284.699951171875,498.75,2.9690001010894775,32.190425872802734,22.99799919128418,114.390625,1059.5
2019-01-11,293980.0,51.59000015258789,1287.0999755859375,504.5,3.0989999771118164,32.02256774902344,23.150667190551758,114.53125,1053.0
2019-01-14,292371.0,50.5099983215332,1289.0999755859375,499.0,3.5910000801086426,32.58717346191406,22.293333053588867,114.515625,1043.0
2019-01-15,295000.0,52.11000061035156,1286.199951171875,495.5,3.500999927520752,32.09123229980469,22.961999893188477,114.53125,1038.0
2019-01-16,295811.0,52.310001373291016,1291.5999755859375,495.5,3.384000062942505,32.365901947021484,23.06999969482422,114.4375,1046.5
2019-01-17,297547.0,52.06999969482422,1291.0,504.0,3.4130001068115234,32.93052291870117,23.15399932861328,114.296875,1050.0
2019-01-18,306500.0,53.79999923706055,1281.300048828125,506.0,3.4820001125335693,32.42694854736328,20.150667190551758,114.0546875,1062.5
2019-01-22,300531.0,52.56999969482422,1282.5,509.75,3.0399999618530273,32.32012939453125,19.92799949645996,114.296875,1065.0
2019-01-23,301835.0,52.619998931884766,1283.0999755859375,515.0,2.9800000190734863,32.3125,19.172666549682617,114.1875,1076.0
2019-01-24,301680.0,53.130001068115234,1279.0999755859375,511.5,3.0989999771118164,32.23619842529297,19.43400001525879,114.3984375,1067.5
2019-01-25,303531.0,53.689998626708984,1297.4000244140625,509.5,3.177999973297119,32.350650787353516,19.80266761779785,114.1875,1067.0
2019-01-28,301000.0,51.9900016784668,1302.4000244140625,506.75,2.9110000133514404,31.969161987304688,19.7586669921875,114.234375,1072.0
2019-01-29,303000.0,53.310001373291016,1308.199951171875,500.25,2.950000047683716,32.12175369262695,19.83066749572754,114.3828125,1072.5
2019-01-30,309180.0,54.22999954223633,1309.9000244140625,502.25,2.8540000915527344,32.15990447998047,20.584667205810547,114.5859375,1063.0
2019-01-31,311500.0,53.790000915527344,1319.699951171875,499.0,2.813999891281128,32.54902648925781,20.468000411987305,114.859375,1061.0
2019-02-01,313875.0,55.2599983215332,1316.9000244140625,508.75,2.7339999675750732,32.4193115234375,20.81399917602539,114.53125,1065.0
2019-02-04,312000.0,54.560001373291016,1314.300048828125,510.5,2.6600000858306885,32.72451400756836,20.859333038330078,114.40625,1068.0
